nodeId,dstNodeId,dstPortId,outPorts,metrics
36,5,0,0,2
36,6,0,0,2
36,7,0,0,2
36,8,0,1,2
36,9,0,1,2
36,10,0,1,2
36,11,0,1,2
36,12,0,1,2
36,13,0,1,2
36,14,0,1,2
36,15,0,1,2
36,16,0,2,2
36,17,0,2,2
36,18,0,2,2
36,19,0,2,2
36,20,0,2,2
36,21,0,2,2
36,22,0,2,2
36,23,0,2,2
36,24,0,3,2
36,25,0,3,2
36,26,0,3,2
36,27,0,3,2
36,28,0,3,2
36,29,0,3,2
36,30,0,3,2
36,31,0,3,2
37,0,0,0,2
37,1,0,0,2
37,2,0,0,2
37,3,0,0,2
37,4,0,0,2
37,5,0,0,2
37,6,0,0,2
37,7,0,0,2
37,8,0,1,2
37,9,0,1,2
37,10,0,1,2
37,11,0,1,2
37,12,0,1,2
37,13,0,1,2
37,14,0,1,2
37,15,0,1,2
37,16,0,2,2
37,17,0,2,2
37,18,0,2,2
37,19,0,2,2
37,20,0,2,2
37,21,0,2,2
37,22,0,2,2
37,23,0,2,2
37,24,0,3,2
37,25,0,3,2
37,26,0,3,2
37,27,0,3,2
37,28,0,3,2
37,29,0,3,2
37,30,0,3,2
37,31,0,3,2
38,0,0,0,2
38,1,0,0,2
38,2,0,0,2
38,3,0,0,2
38,4,0,0,2
38,5,0,0,2
38,6,0,0,2
38,7,0,0,2
38,8,0,1,2
38,9,0,1,2
38,10,0,1,2
38,11,0,1,2
38,12,0,1,2
38,13,0,1,2
38,14,0,1,2
38,15,0,1,2
38,16,0,2,2
38,17,0,2,2
38,18,0,2,2
38,19,0,2,2
38,20,0,2,2
38,21,0,2,2
38,22,0,2,2
38,23,0,2,2
38,24,0,3,2
38,25,0,3,2
38,26,0,3,2
38,27,0,3,2
38,28,0,3,2
38,29,0,3,2
38,30,0,3,2
38,31,0,3,2
39,0,0,0,2
39,1,0,0,2
39,2,0,0,2
39,3,0,0,2
39,4,0,0,2
39,5,0,0,2
39,6,0,0,2
39,7,0,0,2
39,8,0,1,2
39,9,0,1,2
39,10,0,1,2
39,11,0,1,2
39,12,0,1,2
39,13,0,1,2
39,14,0,1,2
39,15,0,1,2
39,16,0,2,2
39,17,0,2,2
39,18,0,2,2
39,19,0,2,2
39,20,0,2,2
39,21,0,2,2
39,22,0,2,2
39,23,0,2,2
39,24,0,3,2
39,25,0,3,2
39,26,0,3,2
39,27,0,3,2
39,28,0,3,2
39,29,0,3,2
39,30,0,3,2
39,31,0,3,2
40,0,0,0,2
40,1,0,0,2
40,2,0,0,2
40,3,0,0,2
40,4,0,0,2
40,5,0,0,2
40,6,0,0,2
40,7,0,0,2
40,8,0,1,2
40,9,0,1,2
40,10,0,1,2
40,11,0,1,2
40,12,0,1,2
40,13,0,1,2
40,14,0,1,2
40,15,0,1,2
40,16,0,2,2
40,17,0,2,2
40,18,0,2,2
40,19,0,2,2
40,20,0,2,2
40,21,0,2,2
40,22,0,2,2
40,23,0,2,2
40,24,0,3,2
40,25,0,3,2
40,26,0,3,2
40,27,0,3,2
40,28,0,3,2
40,29,0,3,2
40,30,0,3,2
40,31,0,3,2
41,0,0,0,2
41,1,0,0,2
41,2,0,0,2
41,3,0,0,2
41,4,0,0,2
41,5,0,0,2
41,6,0,0,2
41,7,0,0,2
41,8,0,1,2
41,9,0,1,2
41,10,0,1,2
41,11,0,1,2
41,12,0,1,2
41,13,0,1,2
41,14,0,1,2
41,15,0,1,2
41,16,0,2,2
41,17,0,2,2
41,18,0,2,2
41,19,0,2,2
41,20,0,2,2
41,21,0,2,2
41,22,0,2,2
41,23,0,2,2
41,24,0,3,2
41,25,0,3,2
41,26,0,3,2
41,27,0,3,2
41,28,0,3,2
41,29,0,3,2
41,30,0,3,2
41,31,0,3,2
42,0,0,0,2
42,1,0,0,2
42,2,0,0,2
42,3,0,0,2
42,4,0,0,2
42,5,0,0,2
42,6,0,0,2
42,7,0,0,2
42,8,0,1,2
42,9,0,1,2
42,10,0,1,2
42,11,0,1,2
42,12,0,1,2
42,13,0,1,2
42,14,0,1,2
42,15,0,1,2
42,16,0,2,2
42,17,0,2,2
42,18,0,2,2
42,19,0,2,2
42,20,0,2,2
42,21,0,2,2
42,22,0,2,2
42,23,0,2,2
42,24,0,3,2
42,25,0,3,2
42,26,0,3,2
42,27,0,3,2
42,28,0,3,2
42,29,0,3,2
42,30,0,3,2
42,31,0,3,2
43,0,0,0,2
43,1,0,0,2
43,2,0,0,2
43,3,0,0,2
43,4,0,0,2
43,5,0,0,2
43,6,0,0,2
43,7,0,0,2
43,8,0,1,2
43,9,0,1,2
43,10,0,1,2
43,11,0,1,2
43,12,0,1,2
43,13,0,1,2
43,14,0,1,2
43,15,0,1,2
43,16,0,2,2
43,17,0,2,2
43,18,0,2,2
43,19,0,2,2
43,20,0,2,2
43,21,0,2,2
43,22,0,2,2
43,23,0,2,2
43,24,0,3,2
43,25,0,3,2
43,26,0,3,2
43,27,0,3,2
43,28,0,3,2
43,29,0,3,2
43,30,0,3,2
43,31,0,3,2
